index,CityST,AirportDist,pop,lon,lat,BaseDist,count,per_capita,sqrt_airport,sqrt_base,sqrt_per_capita,cubert_per_capita,log_airport,log_base,log_per_capita
2563,"Silver Creek, NY",8.27402170541,2656.0,-79.1769847,42.4683919,72.6334904478,1,0.000376506024096,2.87645992592,8.52252840698,0.0194037631427,0.072208885687,2.11312069136,4.2854261164,-7.8845765106
2564,"Kemmerer, WY",59.6755765771,2656.0,-110.3259951,41.769116,156.905008489,1,0.000376506024096,7.72499686583,12.5261729387,0.0194037631427,0.072208885687,4.08892283413,5.05564058077,-7.8845765106
2565,"Shorewood, WI",12.1166177856,13282.2,-87.8883153,43.0881744,15.7439101202,5,0.000376443661442,3.48089324536,3.96785963968,0.0194021561029,0.0722048986889,2.4945778811,2.75645363146,-7.88474215953
2566,"Monticello, GA",38.2526241947,2657.0,-83.6826141204,33.3169645,68.994202646,1,0.000376364320662,6.18487058836,8.30627489588,0.019400111357,0.0721998256009,3.64421216432,4.23402248144,-7.88495294576
2567,"Hermann, MO",63.6679017115,2658.0,-91.4373845,38.7042119,93.1311456955,1,0.000376222723853,7.97921686079,9.6504479531,0.0193964616323,0.0721907700601,4.1536805378,4.53400866857,-7.88532923927
2568,"Lake Charles, LA",11.1878627815,71827.037037,-93.2173759,30.2265949,97.7592960376,27,0.000375903018053,3.34482627075,9.88733007629,0.0193882185374,0.0721703155553,2.41482951047,4.58250829447,-7.88617937856
2569,"Mount Vernon, TX",79.7344386565,2662.0,-95.2213321,33.1887271,73.955020778,1,0.000375657400451,8.92941423927,8.59971050548,0.0193818833051,0.0721545932713,4.37870159606,4.30345708108,-7.88683299896
2570,"Newport, AR",62.6648418121,7987.0,-91.2817951,35.6048018,110.125514631,3,0.000375610366846,7.91611279683,10.494070451,0.0193806699277,0.0721515818108,4.13780055372,4.7016207574,-7.88695821025
2571,"Livermore, CA",20.51232965,77214.5862069,-121.768454831,37.6844025517,33.2633578706,29,0.000375576706742,4.52905394647,5.7674394553,0.0193798015145,0.0721494264724,3.02102615169,3.50445642689,-7.88704782868
2572,"Tusculum, TN",43.114054595,2663.0,-82.738763,36.1939922,40.0180754572,1,0.000375516334961,6.5661293465,6.3259841493,0.0193782438565,0.0721455603977,3.76384903664,3.68933123847,-7.88720858581
2573,"Swansboro, NC",27.4188863626,2663.0,-77.1505072,34.7743276,28.3075947139,1,0.000375516334961,5.23630464761,5.32048820259,0.0193782438565,0.0721455603977,3.31123205925,3.34313013309,-7.88720858581
2574,"Kingston, PA",2.31995165416,13316.6,-75.8968635,41.2617481,24.2726597668,5,0.000375471216377,1.52313875079,4.92672911441,0.0193770796658,0.0721426708333,0.841546346737,3.18935060445,-7.88732874382
2575,"Crookston, MN",45.2129030727,7991.33333333,-96.6081212,47.7741383,61.5294843881,3,0.000375406690581,6.72405406527,7.84407320135,0.0193754145912,0.0721385379556,3.81138251231,4.11951648087,-7.88750061143
2576,"Harlem, GA",17.8164665919,2666.0,-82.3851255,33.4131947,15.2180333973,1,0.000375093773443,4.22095564913,3.90102978677,0.0193673377996,0.0721184888903,2.8801231191,2.72248113234,-7.88833450074
2577,"Brookhaven, PA",12.0507996572,7999.0,-75.3783589333,39.8717005667,29.501751819,3,0.00037504688086,3.4714261705,5.43155151122,0.0193661271518,0.0721154834524,2.48913101933,3.38444964528,-7.88845952418
2578,"Paia, HI",6.07685022714,2668.0,-156.3720897,20.9023097,153.02498516,1,0.000374812593703,2.46512681766,12.3703268009,0.0193600773166,0.0721004637736,1.80448650699,5.03060120976,-7.88908440704
2579,"Grottoes, VA",6.16966334367,2668.0,-78.8258584,38.2673516,51.0197374679,1,0.000374812593703,2.48388070238,7.14281019403,0.0193600773166,0.0721004637736,1.819644273,3.93221256703,-7.88908440704
2580,"Adrian, MI",39.4453053312,21353.5,-84.0371659,41.8975471,39.4077712749,8,0.000374645842602,6.28054976345,6.27756093359,0.0193557702663,0.0720897698826,3.6749150372,3.67396303733,-7.88952939797
2581,"Gautier, MS",27.536273461,13346.6,-88.6413470057,30.3692399,7.16648956007,5,0.00037462724589,5.24750163992,2.67702998864,0.0193552898684,0.0720885770629,3.31550417046,1.96941593361,-7.88957903731
2582,"Greenwood Village, CO",10.152601643,13347.0,-104.9508141,39.6172101,19.0436202207,5,0.000374616018581,3.18631474324,4.3638996575,0.0193549998342,0.0720878569081,2.31772999215,2.94673214893,-7.88960900704
2583,"Bloomington, IL",6.63145067198,72155.7037037,-88.9941403,40.4731073,62.6028330733,27,0.000374190793161,2.57516031967,7.91219521203,0.0193440118166,0.0720605710177,1.89182358448,4.13681053384,-7.89074474849
2584,"La Plata, MD",28.8817610395,8019.0,-76.9752514,38.5292877,18.908513712,3,0.000374111485223,5.37417538228,4.34839208352,0.0193419617729,0.0720554796942,3.36321028999,2.93961228159,-7.89095671614
2585,"Tahoka, TX",71.9575118047,2673.0,-101.9212716,33.0217617,199.243441704,1,0.000374111485223,8.48277736385,14.1153619048,0.0193419617729,0.0720554796942,4.27607583101,5.29452740222,-7.89095671614
2586,"North Liberty, IA",12.8974960693,13374.0,-91.5972564,41.748868,91.7810936743,5,0.00037385972783,3.59130840632,9.58024496943,0.0193354526151,0.072039312882,2.55703318937,4.51940632516,-7.89162989018
2587,"Owensville, MO",61.6811630756,2676.0,-91.4646046,38.468381,96.7206643376,1,0.000373692077728,7.85373561279,9.83466645787,0.0193311168257,0.0720285430638,4.12197858569,4.57182707495,-7.89207842125
2588,"Ephrata, PA",11.877635934,13394.0,-76.1789242,40.1799111,45.8221595003,5,0.000373301478274,3.4463946283,6.7692067113,0.019321011316,0.0720034385108,2.47465729868,3.824767806,-7.89312421204
2589,"Rosemount, MN",17.5773380956,18764.7142857,-93.1192575,44.7375242,16.9225067132,7,0.000373040585293,4.19253361294,4.11369745037,0.0193142586007,0.0719866606778,2.86661046416,2.8286444941,-7.89382333648
2590,"Sublimity, OR",18.6785860769,2681.0,-122.7945335,44.8295663,85.9877688699,1,0.000372995151063,4.3218729825,9.27295901371,0.0193130823812,0.0719837380366,2.92737773812,4.4542050637,-7.89394513824
2591,"Belvidere, NJ",13.4640826249,2681.0,-75.0926763,40.9262077,41.4486468256,1,0.000372995151063,3.66934362317,6.43806235024,0.0193130823812,0.0719837380366,2.6000255936,3.7244552351,-7.89394513824
2592,"Tiburon, CA",4.9593781499,8044.33333333,-122.4566122,37.8734371,62.3675797487,3,0.000372933327808,2.22696613129,7.89731471759,0.0193114817611,0.0719797607599,1.60128035987,4.13304558505,-7.89411090012
2593,"Maplewood, MO",10.4145696203,8046.0,-90.3245599,38.6125521,14.6469881477,3,0.000372856077554,3.22716123246,3.82713837582,0.0193094815454,0.0719747903998,2.3432057508,2.68423472714,-7.89431806384
2594,"Spooner, WI",87.2783671989,2682.0,-91.8248058,46.0994196,87.0798167539,1,0.000372856077554,9.34228918408,9.33165669932,0.0193094815454,0.0719747903998,4.46910263373,4.46682513202,-7.89431806384
2595,"Fort Pierce, FL",7.30722584111,40232.0,-80.3256056,27.4467056,92.9931003471,15,0.000372837542255,2.70318808837,9.64329302402,0.0193090015862,0.0719735977176,1.98886369983,4.53252530058,-7.89436777675
2596,"West Lafayette, IN",2.86850509621,26824.1,-86.90762734,40.42561277,68.7379428982,10,0.000372799087388,1.69366617024,8.29083487341,0.0193080057849,0.0719711231543,1.05379102167,4.23030134514,-7.89447092315
2597,"Rome, NY",4.58228658198,34878.9230769,-75.4605169538,43.2198131077,5.29823085941,13,0.000372717929717,2.14062761404,2.30178862179,0.0193059040119,0.0719659001152,1.52219812725,1.66737296472,-7.894688645
2598,"Frisco, CO",70.5209570589,2683.0,-106.0975204,39.5744309,109.672450182,1,0.000372717107715,8.39767569384,10.4724615149,0.019305882723,0.07196584721,4.25590992889,4.69749819793,-7.89469085043
2599,"Worland, WY",5.70448169431,5368.5,-107.9558036,44.0168851,326.645630181,2,0.000372543541026,2.38840568043,18.0733403161,0.0193013870234,0.0719546744707,1.74125212806,5.78887588352,-7.89515663831
2600,"Brentwood, MO",12.5037942527,8055.0,-90.3492829,38.6175522,13.7337929972,3,0.000372439478585,3.53607045358,3.70591324739,0.0192986911107,0.0719479741564,2.52603213847,2.6198594378,-7.89543600694
2601,"Marietta, PA",19.3287523002,2689.0,-76.5368552042,40.05799655,24.6164658323,1,0.000371885459279,4.39644769106,4.96149834549,0.0192843319635,0.0719122812451,2.96159374381,3.2034155618,-7.89692465627
2602,"Hickman, KY",55.8340790225,2689.0,-89.102082,36.5577082,83.2405744356,1,0.000371885459279,7.47222048808,9.12362726308,0.0192843319635,0.0719122812451,4.02238441813,4.42173490246,-7.89692465627
2603,"Belleville, IL",13.2420566983,43029.9375,-89.9839935,38.5200504,11.9237242361,16,0.000371834144542,3.63896368466,3.45307460622,0.0192830014402,0.0719089734798,2.5833978782,2.47853004875,-7.89706265112
2604,"Stroud, OK",68.7489248719,2690.0,-96.6580726,35.7486798,75.4383243802,1,0.000371747211896,8.29149714297,8.68552384029,0.019280747182,0.0719033690773,4.2304610982,4.32331542679,-7.8972964726
2605,"South Charleston, WV",9.28890233753,13450.0,-81.69957,38.368429,9.37746910697,5,0.000371747211896,3.04777005982,3.06226535541,0.019280747182,0.0719033690773,2.22882039057,2.23830990859,-7.8972964726
2606,"Ardmore, OK",18.7480596377,24219.4444444,-97.1436254,34.1742611,124.484993706,9,0.000371602247964,4.32990295939,11.1572843338,0.0192769875231,0.0718940215513,2.93109026107,4.82418517616,-7.89768650162
2607,"Ruston, LA",56.2968187305,21535.625,-92.6319474875,32.5213615125,74.6121576281,8,0.000371477493688,7.50312059949,8.6378329243,0.0192737514171,0.0718859752324,4.03063802787,4.31230346482,-7.89802227791
2608,"Warden, WA",34.1247037678,2692.0,-119.0395658,46.9675537,112.988120856,1,0.00037147102526,5.84163536758,10.6295870501,0.0192735836123,0.0718855579869,3.53002157267,4.72728268802,-7.89803969076
2609,"Gilroy, CA",40.2136199141,45791.6470588,-121.5631723,37.0065078,46.0664136884,17,0.000371246746774,6.34142096963,6.78722429926,0.0192677644467,0.0718710879217,3.69420574208,3.83008413108,-7.89864363078
2610,"Clifton, TN",79.5003085043,2694.0,-87.9953571,35.3870124,83.9153400095,1,0.000371195248701,8.91629455011,9.16053164448,0.0192664280213,0.0718677645312,4.37576090221,4.42980843358,-7.89878235697
2611,"Whiteville, NC",44.4527417427,5394.0,-78.7030721,34.3387802,76.2085420257,2,0.00037078235076,6.66728893499,8.72975039882,0.0192557095626,0.0718411073461,3.79442664156,4.33347355648,-7.89989532314
2612,"Vista, CA",15.7536138344,89023.2121212,-117.2425355,33.2000368,22.2522664618,33,0.000370689837108,3.96908224082,4.71723080438,0.0192533071732,0.0718351318405,2.75706978876,3.10244386688,-7.90014486359
2613,"Rock Hill, SC",7.58548701593,62065.3478261,-81.0250784,34.9248667,33.7375532319,23,0.000370577154654,2.75417628628,5.80840367329,0.0192503806366,0.0718278522782,2.02623681851,3.51861155617,-7.90044889023
2614,"Mundelein, IL",18.5725205167,29694.4545455,-88.0039653,42.263079,13.6523006843,11,0.000370439537226,4.30958472671,3.69490198575,0.0192468058967,0.0718189598537,2.92168309672,2.61390805573,-7.90082031892
2615,"Williamsburg, KY",38.8863297065,5402.5,-84.1596561,36.7434169,104.466763663,2,0.000370198981953,6.23589045017,10.2208983785,0.019240555656,0.071803410604,3.66064276743,4.64886896974,-7.90146990782
2616,"Lakeville, MN",17.5288687114,54030.1,-93.2432791,44.650051,25.9011369417,20,0.000370164038194,4.18674918181,5.0893159601,0.019239647559,0.0718011513145,2.86384916242,3.2542868651,-7.90156430411
2617,"Youngsville, LA",11.7480984529,8105.0,-91.9901206,30.0996471,131.662416878,3,0.000370141887724,3.42754991983,11.4744244683,0.0192390719039,0.0717997191018,2.4636913937,4.88024119884,-7.9016241455
2618,"Hillsdale, MI",38.0656769004,8112.66666667,-84.5984396,41.8779105,72.0382133518,3,0.000369792094667,6.16973880326,8.48753281889,0.0192299790605,0.0717770944816,3.63931300735,4.27719671922,-7.90256961656
2619,"Jackson, TN",9.33370750726,62197.2173913,-88.813947,35.614517,32.175365778,23,0.00036979146278,3.05511170127,5.67233336274,0.0192299626308,0.0717770535983,2.23363231077,3.47120112181,-7.90257132532
2620,"Columbia, SC",10.4463772059,124430.304348,-81.0343313,34.0007493,23.1962288875,46,0.000369684862872,3.23208558146,4.8162463483,0.0192271907171,0.0717701558704,2.34625523944,3.14398971751,-7.90285963721
2621,"Hoisington, KS",20.584625759,2706.0,-98.7781394,38.5180672,89.6584146867,1,0.000369549150037,4.53702829603,9.46881273902,0.0192236612027,0.0717613724223,3.02454447478,4.49600705718,-7.90322680873
2622,"Uhrichsville, OH",12.2693717112,5413.0,-81.3446942,40.37617755,93.0591715982,2,0.000369480879364,3.50276629412,9.64671817761,0.0192218854269,0.0717569530743,2.50710605213,4.53323554457,-7.90341156624
2623,"Grand Saline, TX",45.711325625,2709.0,-95.7094069,32.6734636,117.553535785,1,0.000369139904024,6.76101513273,10.8422108347,0.0192130139235,0.0717348726516,3.82234609269,4.76689385352,-7.90433484209
2624,"Gowanda, NY",26.4959002552,2709.0,-78.9358681,42.4631167,70.7523283222,1,0.000369139904024,5.14741685267,8.41144032388,0.0192130139235,0.0717348726516,3.27699001367,4.25918544513,-7.90433484209
2625,"Joplin, MO",7.63228354672,48770.4444444,-94.5132863833,37.0843647611,32.1780327645,18,0.000369075988645,2.76265878217,5.67256844511,0.0192113505159,0.0717307321924,2.0323870858,3.47128400746,-7.90450800384
2626,"Dupont, PA",4.65378265549,2711.0,-75.7601387,41.3070058,12.6594398182,1,0.00036886757654,2.15726276923,3.55801065459,0.019205925558,0.0717172278661,1.53768036321,2.53840316757,-7.9050728495
2627,"Sherwood, WI",20.8246002739,2713.0,-88.2989947,44.0716558,129.166493525,1,0.000368595650571,4.56339788687,11.3651437969,0.0191988450322,0.0716996004283,3.03613499334,4.86110221967,-7.90581031266
2628,"Breaux Bridge, LA",11.3841193312,8139.0,-91.8992837,30.2735323,119.902879642,3,0.000368595650571,3.37403605956,10.9500173352,0.0191988450322,0.0716996004283,2.43221934309,4.78668207878,-7.90581031266
2629,"Palatine, IL",10.9553152074,62417.3913043,-88.03424,42.1103041,26.8122558024,23,0.000368487043745,3.30988144915,5.17805521431,0.0191960163509,0.0716925576331,2.39382474556,3.28885908904,-7.9061050064
2630,"Worthington, OH",4.91085465511,13575.0,-83.017962,40.0931191,16.860648665,5,0.00036832412523,2.21604482245,4.10617202087,0.0191917723317,0.0716819903083,1.59144799084,2.82498242544,-7.90654723237
2631,"Aledo, TX",17.0954689533,2716.0,-97.6022471,32.6959643,17.095363215,1,0.000368188512518,4.1346667282,4.13465394138,0.0191882389113,0.0716731917333,2.83881345491,2.83880726972,-7.90691548868
2632,"Waxahachie, TX",32.7785429573,27162.5,-96.8483311,32.3865312,41.3885788466,10,0.000368154624942,5.72525483776,6.43339559227,0.0191873558612,0.0716709927644,3.48977412319,3.7230049695,-7.90700753157
2633,"Bridgeport, WV",2.66713067826,8149.0,-80.2561981,39.2864787,55.0378361605,3,0.00036814333047,1.63313522963,7.41874896195,0.0191870615382,0.0716702598347,0.981003242222,4.00802087891,-7.90703821065
2634,"Monterey, TN",66.8779055187,2717.0,-85.1999662,36.0467324,108.161446529,1,0.000368052999632,8.17789126357,10.4000695444,0.0191847074419,0.0716643974765,4.20286865128,4.68362498618,-7.90728360943
2635,"Pompton Lakes, NJ",14.4936266262,10868.5,-74.2907042,41.0053753,22.8607515111,4,0.000368036067535,3.80704959597,4.78129182451,0.0191842661453,0.0716632984979,2.67370900978,3.12942153233,-7.90732961499
2636,"Tipp City, OH",7.41614933421,8156.0,-84.1721638,39.9583892,18.9957586037,3,0.000367827366356,2.72326079071,4.35841239486,0.01917882599,0.0716497499682,2.00365996482,2.94421572286,-7.90789684303
2637,"Mountain View, MO",91.5295262449,2719.0,-91.703755,36.9953322,93.8845314127,1,0.000367782272894,9.56710647191,9.68940304728,0.0191776503486,0.0716468219032,4.51666161143,4.54206563795,-7.90801944463
2638,"Senatobia, MS",33.4429793854,8165.0,-89.9687011,34.6176032,47.505833035,3,0.000367421922841,5.78299052268,6.89244753589,0.019168252994,0.0716234146007,3.5098418807,3.86085250424,-7.90899971674
2639,"Laguna Niguel, CA",11.386599359,62600.5652174,-117.7075526,33.5225261,33.9215038356,23,0.000367408823229,3.37440355604,5.82421701481,0.0191679112902,0.0716225633993,2.43243716914,3.52404914472,-7.90903537015
2640,"West Liberty, IA",24.7359789734,2723.0,-91.2637695,41.5700231,60.763287362,1,0.000367242012486,4.97352781971,7.79508097213,0.0191635594942,0.0716117224135,3.20825882236,4.10698578031,-7.90948949267
2641,"Des Moines, IA",8.04358601015,201508.662162,-93.6037149,41.5910641,7.48574745449,74,0.000367229870944,2.83612164939,2.73600940322,0.0191632427043,0.0716109332097,2.08487500492,2.01300087321,-7.90952255464
2642,"Mason, OH",18.2309252467,27233.6,-84.309939,39.3600586,55.0160253542,10,0.000367193466894,4.26976875799,7.41727883757,0.0191622928402,0.0716085668316,2.90311934147,4.00762451287,-7.90962169106
2643,"Irvine, CA",4.0644781136,190783.928571,-117.824733857,33.6859592771,23.522813428,70,0.00036690721553,2.01605508695,4.85003231206,0.0191548222526,0.0715899541378,1.40228534942,3.15797073441,-7.91040156059
2644,"Macomb, IL",6.96520605712,19079.4285714,-90.6717971,40.4592076,58.0854943249,7,0.000366887298212,2.63916768265,7.62138401636,0.0191543023421,0.0715886587097,1.94092719145,4.0619159653,-7.91045584641
2645,"Elkton, VA",28.6775933811,2726.0,-78.6236329,38.4079075,61.858216242,1,0.000366837857667,5.35514643881,7.86499944323,0.0191530117127,0.0715854428799,3.35611609942,4.12484493144,-7.91059061226
2646,"Denver, CO",3.60530803802,578298.448113,-104.965536063,39.7348792,13.8153297404,212,0.000366592718157,1.8987648717,3.71689786521,0.0191466111403,0.0715694936621,1.28240721453,2.62577882638,-7.91125908594
2647,"Superior, WI",15.115943258,27318.4,-92.1040796,46.7207737,15.0467301937,10,0.000366053648823,3.88792274332,3.87901149698,0.0191325285528,0.0715343958148,2.71575003171,2.71116070471,-7.91273065382
2648,"Lawrenceburg, KY",16.1087376891,8196.33333333,-84.8966171,38.0372967,68.8337798824,3,0.00036601732482,4.01356919575,8.29661255468,0.0191315792558,0.0715320295847,2.77936183838,4.23169461111,-7.91282989011
2649,"Mill Creek, WA",7.03961827958,16398.6666667,-122.220698867,47.8578392667,14.6718953629,6,0.000365883405155,2.65322789816,3.83039101958,0.0191280789719,0.0715233043929,1.95155394705,2.68593378373,-7.91319584047
2650,"Iowa City, IA",2.80917514469,62878.4347826,-91.5299106,41.6612561,84.0998385882,23,0.000365785186599,1.67605940965,9.17059641399,0.0191255114075,0.0715169038618,1.03289089744,4.43200464769,-7.91346431873
2651,"Lake Saint Louis, MO",19.0045563292,13669.8,-90.78614194,38.79328982,37.0318918416,5,0.000365769799119,4.35942155901,6.08538345888,0.019125109127,0.0715159010143,2.94467875722,3.61177948305,-7.9135063866
2652,"Council Bluffs, IA",5.31783998099,60164.2727273,-95.8613912,41.2621283,15.9615057768,22,0.000365665518799,2.30604422789,3.99518532446,0.0191223826653,0.0715091040162,1.67106720229,2.77017993449,-7.91379152547
2653,"Macon, MO",37.0818518607,5471.0,-92.4130135,39.79180305,148.513674472,2,0.000365563882288,6.08948699487,12.1866186644,0.0191197249533,0.0715024780981,3.61312768176,5.00067703799,-7.9140695135
2654,"Medina, OH",16.8649609871,24628.7777778,-81.778633,41.153902,62.1812042357,9,0.000365426172635,4.10669708977,7.8855059594,0.0191161233684,0.0714934985292,2.82523815526,4.13005277137,-7.91444628923
2655,"Hahira, GA",20.9028399516,2737.0,-83.3926871,31.0455793,20.941833048,1,0.000365363536719,4.57196237425,4.57622475934,0.0191144849975,0.071489413512,3.03988503259,3.04174873972,-7.91461770904
2656,"Johnson Creek, WI",24.6935068194,2738.0,-88.7653122,43.079197,46.6301220701,1,0.00036523009496,4.96925616359,6.82862519619,0.0191109940861,0.0714807090905,3.20654032727,3.84224672866,-7.91498300585
2657,"Tyrone, PA",38.3827947955,5477.0,-78.2386244,40.6706184,95.2092721977,2,0.000365163410626,6.19538495943,9.75752387636,0.0191092493475,0.0714763584691,3.64760930699,4.55607733409,-7.91516560422
2658,"Streamwood, IL",7.54257886893,38344.2142857,-88.1725353286,42.0256621,41.5490360307,14,0.000365113753425,2.74637558774,6.44585417386,0.0191079500058,0.0714731183883,2.0205641486,3.72687432081,-7.91530159972
2659,"Shelbyville, IN",49.3852508269,19191.0,-85.7769238,39.5214373,32.7761895843,7,0.000364754311917,7.02746403953,5.72504930846,0.0190985421411,0.0714496564396,3.89965181336,3.48970232447,-7.91628654906
2660,"Pevely, MO",38.1300599808,5484.0,-90.3951204,38.2833879,50.8925774058,2,0.00036469730124,6.17495424929,7.13390337794,0.0190970495428,0.0714459337461,3.64100294693,3.92971708592,-7.91644286012
2661,"Harveys Lake, PA",22.0691954992,2746.0,-76.0585367,41.4214671,32.4264549255,1,0.000364166059723,4.69778623388,5.69442314247,0.0190831354794,0.0714112259759,3.09418276737,3.47897459968,-7.91790058633
2662,"Morristown, TN",58.9778823848,27468.2,-83.28491983,36.21845378,68.943815196,10,0.000364057346313,7.6797058788,8.3032412464,0.0190802868509,0.0714041192084,4.07716249879,4.23329190038,-7.91819915792
2663,"Boonville, MO",48.5026988277,8241.0,-92.7432418,38.9736392,75.1944879111,3,0.000364033491081,6.96438790043,8.67147553252,0.019079661713,0.0714025595649,3.88161944233,4.32007792921,-7.9182646861
2664,"Hightstown, NJ",9.09438717256,5494.0,-74.5232089,40.2695538,26.7685387301,2,0.000364033491081,3.01569016521,5.17383211267,0.019079661713,0.0714025595649,2.207657429,3.28722726994,-7.9182646861
2665,"Massena, NY",9.5448141297,11004.25,-74.836098125,44.864634875,117.820363352,4,0.00036349592203,3.08946826002,10.854508895,0.0190655690193,0.0713673954784,2.25599798393,4.76916112005,-7.91974247968
2666,"Pittsburgh, PA",0.523279592452,344334.68,-79.9901261416,40.4415907472,0.477493567854,125,0.000363018909394,0.723380669117,0.691009093901,0.0190530551197,0.0713361635353,-0.647639364163,-0.739204589615,-7.92105563306
2667,"Brownwood, TX",7.20700302636,19288.0,-98.9858377266,31.733789,111.13594284,7,0.000362919950228,2.68458619276,10.5421033404,0.0190504580057,0.071329680853,1.97505319586,4.71075416224,-7.92132827081
2668,"Middletown, DE",27.1645911398,13787.0,-75.7163207,39.449556,26.5094937039,5,0.000362660477261,5.21196614914,5.14873709796,0.0190436466377,0.0713126775289,3.3019143289,3.27750292181,-7.92204348574
2669,"Reynoldsville, PA",9.07850420879,2759.0,-78.8886436,41.0970071,118.378796215,1,0.000362450163103,3.01305562657,10.8802020301,0.0190381239386,0.0712988896411,2.20590944433,4.77388962039,-7.92262357422
2670,"Mishawaka, IN",10.8604356435,46903.7058824,-86.1586156,41.6619927,98.2821001192,17,0.00036244470837,3.29551750769,9.91373290538,0.0190379806799,0.0712985319659,2.3851264282,4.58784191616,-7.92263862394
2671,"Pageland, SC",40.2075368829,2760.0,-80.4362909,34.689663,75.0531838224,1,0.00036231884058,6.34094132467,8.66332406311,0.0190346746907,0.0712902776239,3.6940544627,4.31819697986,-7.92298595871
2672,"Gustine, CA",40.4530810899,5520.0,-120.9988154,37.2577171,51.6769520563,2,0.00036231884058,6.3602736647,7.18866830896,0.0190346746907,0.0712902776239,3.70014281093,3.9450118805,-7.92298595871
2673,"Green Forest, AR",33.916550294,2761.0,-93.5299102,36.2231279,99.838702273,1,0.000362187613184,5.82379174542,9.9919318589,0.0190312273168,0.0712816697661,3.52390310451,4.60355590647,-7.92334821193
2674,"Great Neck Estates, NY",10.6132765953,2761.0,-73.7470765,40.768713,29.7696521529,1,0.000362187613184,3.25780241809,5.45615726981,0.0190312273168,0.0712816697661,2.36210572637,3.39348949048,-7.92334821193
2675,"Beachwood, NJ",17.2277058584,11045.0,-74.1929188,39.939007,13.1599377123,4,0.000362154821186,4.15062716447,3.62766284435,0.019030365766,0.0712795184512,2.84651889358,2.57717719278,-7.92343875473
2676,"Waterville, OH",12.1175493711,5523.0,-83.7182701,41.5008859,12.1247526442,2,0.000362122035126,3.48102705693,3.48206155089,0.0190295043321,0.0712773673959,2.49465476309,2.49524903614,-7.92352928934
2677,"Appleton, WI",8.03861756516,71803.0769231,-88.4080099231,44.2627946769,137.539624355,26,0.000362101474117,2.83524559168,11.727728866,0.0190289640842,0.0712760183458,2.08425712377,4.92391205272,-7.92358607018
2678,"Kerman, CA",29.84123684,11047.5,-120.0599144,36.7235543,31.0093223209,4,0.000362072867165,5.46271332215,5.56860146903,0.0190282124007,0.0712741412998,3.39589122354,3.43428787931,-7.92366507589
2679,"Middleton, ID",35.6807793503,5524.0,-116.6201357,43.7068282,36.4855138079,2,0.000362056480811,5.97333904532,6.04032398203,0.0190277818153,0.0712730660642,3.57461215025,3.59691529983,-7.92371033397
2680,"Delavan, WI",20.8903825733,8294.0,-88.6437138,42.6330703,70.0592440609,3,0.000361707258259,4.57059980454,8.37014002636,0.0190186029523,0.07125014315,3.03928888911,4.24934122783,-7.92467535214
2681,"Lakewood, WA",4.81470826892,58066.6666667,-122.5164,47.1714085,5.01642031044,21,0.000361653272101,2.19424435032,2.23973666096,0.0190171836007,0.0712465981904,1.57167545544,1.61271659377,-7.92482461701
2682,"Machesney Park, IL",17.5546354654,22129.0,-89.0389956,42.3472406,90.8120770567,8,0.000361516561977,4.18982523089,9.52953708512,0.0190135888768,0.071237619647,2.86531804412,4.50879228399,-7.92520270282
2683,"Evendale, OH",14.9358353637,2767.0,-84.417997,39.2561691,69.4225278557,1,0.000361402240694,3.86469084969,8.33201823424,0.0190105823344,0.07123010977,2.70376338339,4.24021142371,-7.92551897979
2684,"Perry, GA",24.0762948977,13839.0,-83.7319658,32.4586695,23.3905591691,5,0.000361297781632,4.90676012229,4.83637872474,0.0190078347434,0.0712232463672,3.18122774223,3.15233248664,-7.92580805979
2685,"Macon, MS",36.7396186295,2768.0,-88.5554791327,33.12129,57.1608196975,1,0.000361271676301,6.06132152501,7.56047747814,0.0190071480317,0.0712215309298,3.60385569948,4.04586869336,-7.92588031674
2686,"Oshkosh, WI",0.964171775994,63687.5652174,-88.5422955568,44.0205044565,114.25353275,23,0.000361138001139,0.98192248981,10.688944417,0.0190036312619,0.0712127455523,-0.0364858093806,4.73841995052,-7.92625039806
2687,"Abbeville, SC",46.4546144796,5538.5,-82.3790148,34.1781719,92.2163125141,2,0.000361108603412,6.81576220826,9.60293249555,0.0190028577696,0.0712108131888,3.83847580327,4.52413704023,-7.9263318044
2688,"Hattiesburg, MS",7.77548984411,44312.625,-89.2903392,31.3271189,18.5118288938,16,0.000361070913763,2.78845653438,4.30253749476,0.01900186606,0.0712083356295,2.05097645854,2.91840992742,-7.92643618191
2689,"Daphne, AL",15.9516678868,19388.7142857,-87.9036047,30.6035255,10.0189648012,7,0.000361034769859,3.99395391646,3.16527483818,0.0190009149743,0.071205959519,2.76956339347,2.30447977707,-7.92653628887
2690,"Somerset, KY",5.85543581401,11080.25,-84.58223245,37.0245222,77.3976643099,4,0.000361002684957,2.41980077982,8.79759423422,0.0190000706566,0.0712038501157,1.76737042878,4.34895660327,-7.9266251621
2691,"Fort Branch, IN",24.1916872073,2771.0,-87.5811189,38.2511525,92.4251435631,1,0.000360880548538,4.91850457022,9.61379964234,0.0189968562804,0.0711958191835,3.18600907032,4.52639905811,-7.92696354486
2692,"Bernalillo, NM",25.7120071854,8320.0,-106.5511369,35.30004,33.559184779,3,0.000360576923077,5.07070085742,5.79302898137,0.0189888631328,0.071175846805,3.24695808845,3.51331058986,-7.92780524515
